gene_id	N61311_untreated	N61311_dex	N052611_untreated	N052611_dex	N080611_untreated	N080611_dex	N061011_untreated	N061011_dex
ENSG00000197860.10	7.7413835475084	8.12325369656868	7.78441668685265	8.21600742452963	7.77624648061692	8.15942870054818	7.61973865045292	8.14517367778472
ENSG00000123213.23	7.71909075774064	8.30159248656664	7.75295238609057	7.97433396014109	7.77624648061692	8.34446818342049	7.81584583690489	8.08379413736791
ENSG00000112851.16	9.26447564837554	9.48795846787022	9.22226771690929	9.70379767929798	9.35889645853149	9.64395646530427	9.29481128300492	9.57251210198624
ENSG00000269961.1	6.43935831587626	6.7776134688375	6.43935831587626	6.59853369009248	6.43935831587626	6.59624643103017	6.65711701827342	6.66499475927517
ENSG00000153914.16	8.85618173082018	8.86433880957856	8.77335066724851	8.95020245611273	8.99343124550166	8.89225283174366	9.04091909454239	8.818565433407
ENSG00000234838.3	6.64821876902176	6.59090765639085	6.65824228849862	6.71477957466235	6.59133753825452	6.59624643103017	6.59340998201429	6.71556510257389
ENSG00000069020.19	8.51641343303544	8.03194214479003	8.60511329809757	8.02155059601731	8.59012443751461	8.26855291877165	8.40308165206878	8.00562961990465
ENSG00000249364.7	6.43935831587626	6.93971032520683	6.43935831587626	6.96464476970857	6.43935831587626	6.59624643103017	6.43935831587626	6.91631837934757
ENSG00000250978.5	6.43935831587626	7.21771925882314	6.43935831587626	7.24105354332556	6.43935831587626	7.06236787266546	6.43935831587626	7.28717967992664
ENSG00000250669.1	6.96933030555932	6.91664027450674	6.84787938213258	7.07131815276461	7.04314031960162	6.97993461237282	6.84578904393387	6.8604197866415
ENSG00000273860.1	6.90477164752875	6.96172395444198	6.78494942059072	6.85922707273188	6.91798309639808	6.8227146949241	6.81581663390162	6.88926596466494
ENSG00000213864.3	10.4206237377387	10.5790653630873	10.3649107849983	10.1438390257424	10.3253106899051	10.1148010205583	10.2482496735243	10.055472858075
ENSG00000145675.16	8.81741771675401	10.2840306046481	9.21732016266026	10.4293562933823	8.77757669509612	9.33953319190771	9.02690479808765	10.6604912020402
ENSG00000250289.1	6.64821876902176	6.70160896022124	6.43935831587626	6.59853369009248	6.70235148984962	6.59624643103017	6.74702469803714	6.79557899802678
ENSG00000145740.20	8.48562487284833	8.49051788464214	8.50372422706338	8.55730778785526	8.48319436760606	8.51420482874063	8.47338885266925	8.49655168305215
ENSG00000134057.15	7.06165156972064	7.31016218469815	7.20495732381457	7.16159600164277	7.26101773105511	7.06236787266546	7.12223304218743	7.05327662428992
ENSG00000280187.2	7.07843383662775	6.74204092910778	6.95050159174117	6.59853369009248	6.89362786770973	6.75267309804514	6.89977654313986	6.75813289054065
ENSG00000153044.10	7.11066214356251	6.93971032520683	6.90214012777943	6.82827584508646	6.86784265543588	6.75267309804514	7.03210343032744	6.79557899802678
ENSG00000134056.12	7.46296681662396	7.65349286842667	7.41277844705169	7.65688835387656	7.39536274240844	7.5837409700516	7.51494615070391	7.79901405289424
ENSG00000134058.12	7.6885904864755	7.9065820971097	7.9493890705598	8.0412074448204	7.76109202931333	7.99423679139767	7.90856562304329	8.06473967964075
ENSG00000183323.13	7.44308858615331	7.39275063909722	7.66982120414353	7.77080064623082	7.52079799556434	7.61244741220389	7.71430726161147	7.72323672758876
ENSG00000213830.3	9.19287996563068	9.47815245788686	9.14089709374853	9.29447056824026	8.7907038042571	9.43626533224003	8.93060762361629	9.12652548064645
ENSG00000215006.4	8.87949255071503	8.91560521724851	8.74558607498058	8.63210279882871	8.66402615908191	8.82950422179242	8.72165028165567	8.8940400072307
ENSG00000271045.1	6.80048767211086	6.7776134688375	6.90214012777943	6.94044784003456	6.91798309639808	6.93331040795514	6.89977654313986	6.82938173877161
ENSG00000085231.14	7.46296681662396	7.61038434521122	7.47882545550073	7.54911127969051	7.44982701895604	7.42513829273537	7.33664123728787	7.45340490326501
ENSG00000273841.6	7.72657547304852	7.9197643734435	7.98867305576415	8.14675831722519	8.04198643940983	8.1069019782067	7.75453677176359	8.0583185940852
ENSG00000152942.19	7.91714061190472	7.93925012603722	8.02664925943111	7.81148480287117	7.93018004533719	7.77718778579345	7.85244753991654	7.83102203381577
ENSG00000152939.17	6.6950477566315	6.74204092910778	6.70730724183813	6.75722721090719	6.89362786770973	6.66112256367871	6.74702469803714	6.79557899802678
ENSG00000244717.1	9.49872904944561	9.66233346640262	10.1454658314311	9.6355935784865	10.011100740401	9.75909784170663	9.96001762579524	9.83786840048802
ENSG00000197822.12	6.6950477566315	6.80972966199624	6.90214012777943	6.75722721090719	6.77856944871386	6.59624643103017	6.78317777422319	6.79557899802678
ENSG00000183474.16	7.15611003539891	7.00307188601783	7.14232897471387	7.10899739952712	7.04314031960162	7.16782794342023	6.97026181459213	6.82938173877161
ENSG00000205572.11	6.73447480136818	6.65358313805485	6.59420680516964	6.59853369009248	6.74289715357801	6.59624643103017	6.65711701827342	6.66499475927517
ENSG00000205571.15	6.85599478395576	6.80972966199624	6.87587918695416	6.85922707273188	7.12953635870483	7.08123610055129	6.84578904393387	6.75813289054065
ENSG00000291220.1	6.64821876902176	6.43935831587626	6.43935831587626	6.66435240536893	6.65419024516067	6.66112256367871	6.65711701827342	6.43935831587626
ENSG00000172058.16	6.80048767211086	6.70160896022124	6.78494942059072	6.75722721090719	6.77856944871386	6.66112256367871	6.78317777422319	6.71556510257389
ENSG00000172062.17	6.94875647993495	6.8923522352928	7.05438194769747	7.10899739952712	6.81077545829778	6.90818894211843	6.94789582579647	6.96613105083845
ENSG00000249437.8	6.73447480136818	6.70160896022124	6.65824228849862	6.59853369009248	6.70235148984962	6.43935831587626	6.65711701827342	6.43935831587626
ENSG00000289810.1	6.43935831587626	6.59090765639085	6.59420680516964	6.66435240536893	6.59133753825452	6.71082973304335	6.7059310337478	6.82938173877161
ENSG00000145736.15	6.82925412814796	6.93971032520683	6.90214012777943	6.96464476970857	6.8403514729454	7.02268748670147	6.84578904393387	6.79557899802678
ENSG00000145734.20	8.27417369351725	8.34812535753421	8.41191580161707	8.44569124004405	8.39339434881237	8.58117079408694	8.39401299943101	8.59211831465108
ENSG00000131844.17	7.92955587820145	8.1557544823047	7.95603180873754	8.21600742452963	8.03605297951628	8.10091963863362	7.98776841473523	8.22053022080322
ENSG00000285804.2	6.76916552526763	6.65358313805485	6.65824228849862	6.85922707273188	6.74289715357801	6.71082973304335	6.78317777422319	6.79557899802678
ENSG00000131711.15	10.6021388740882	9.96291277166008	10.5210174915626	10.1800022022236	10.5223491926933	10.1532785187315	11.1864403631868	10.7561099998321
ENSG00000113048.19	8.56858695197684	8.51478229293039	8.64355729193442	8.55730778785526	8.69246088758504	8.48377849719569	8.43872067087854	8.51446115903186
ENSG00000049883.15	7.81242842702839	7.56526380531823	7.80741358384332	7.78726249992622	7.49106777286467	7.56411203989563	7.7932695457284	7.70561692124889
ENSG00000251108.1	7.55623339430288	7.48821493471538	7.38958189154179	7.43897863030172	7.50108663116043	7.53387740100055	7.48418315538238	7.3681050056998
ENSG00000083312.19	9.97974121003613	9.97126511031137	9.9328999237173	10.1573399433854	10.1930586440701	10.2579927729343	10.2588380317464	10.2390825285714
ENSG00000242602.1	8.12745822336423	8.14501891523541	7.95603180873754	8.03469219569345	7.84188057790797	7.94726080750155	7.98137616765061	7.90713315431907
ENSG00000157107.14	8.24621259093973	8.31573587199899	8.22131384117443	8.56583362951297	8.13304510001667	8.23682998032501	8.32863345968827	8.6046217683828
ENSG00000248930.1	7.5824706789755	7.79498917829912	7.57912711229258	7.84295042916282	7.75343165017171	7.85441524318614	7.77020173600278	7.77435952733184
ENSG00000157111.13	6.6950477566315	6.83922341908603	6.90214012777943	6.88799280253678	6.81077545829778	6.90818894211843	6.97026181459213	7.03275316416137
ENSG00000249149.2	6.64821876902176	6.70160896022124	6.59420680516964	6.59853369009248	6.65419024516067	6.59624643103017	6.78317777422319	6.43935831587626
ENSG00000251493.5	7.47273975491118	7.21771925882314	7.35352455666184	7.16159600164277	7.50108663116043	7.32698938300757	7.36110563055957	7.56247942439768
ENSG00000145741.17	10.3064268104403	10.4401357826254	10.4178009887977	10.3552696309288	10.3586750965229	10.218525736274	10.243518419457	10.2706359614436
ENSG00000255883.1	7.84624563766608	8.15039873956335	7.82992484977011	7.85834589071616	7.70623858823703	8.04566220110687	7.83063603694373	8.01234874820284
ENSG00000164331.10	7.76320630521015	7.67848254651082	7.85197485447261	7.85834589071616	7.84188057790797	7.67631381289578	7.93559150993702	7.92174355293815
ENSG00000164338.10	7.33605180474466	7.35838284574864	7.24848656199303	7.43897863030172	7.3490918626578	7.54406502806642	7.32412257582945	7.31508878620013
ENSG00000214944.10	7.70395500220955	8.02000857201118	7.79980317571104	8.51823142003907	7.94316115186456	8.32965151908977	7.78563618477975	8.45531765181185
ENSG00000184084.7	7.02655928775741	6.8923522352928	6.84787938213258	6.71477957466235	6.81077545829778	6.8227146949241	6.84578904393387	6.79557899802678
ENSG00000171617.16	8.63273043161717	7.77271004383747	8.71722919690865	7.43897863030172	8.44122149723114	8.22065466710266	8.51957576368048	7.8151377702856
ENSG00000049860.14	9.8144274038573	9.69307055008995	10.0472748149918	10.2242746345796	10.1518538065454	10.1920195844181	10.0604695764153	10.0202017230039
ENSG00000164347.18	7.64103263573616	7.64502131481271	7.7609075524307	7.73707908320655	7.89030440305121	7.80094816099002	7.73058789344141	7.66943162961777
ENSG00000164346.10	8.70380266774035	8.74549523942413	9.05997827715749	8.95971628809057	8.92129759004362	8.78481575973321	9.00417820245221	8.98437333687997
ENSG00000250071.1	8.53528924512736	8.65514150751643	8.46518272977956	8.5270177025596	8.48319436760606	8.50125302940529	8.61878915035478	8.54521649443562
ENSG00000196390.6	7.22560372627965	7.23165671836133	7.41277844705169	7.14453248643456	7.36090700209148	7.36518253504343	7.154911022967	7.27283391984739
ENSG00000239517.1	6.58710938520095	6.43935831587626	6.70730724183813	6.43935831587626	6.65419024516067	6.71082973304335	6.59340998201429	6.43935831587626
ENSG00000182383.8	7.62465812806249	7.59259093712928	7.59795691758673	7.63816271278865	7.74571447980836	7.55414222814662	7.55441649012552	7.61256061542771
ENSG00000249157.1	6.85599478395576	6.65358313805485	6.65824228849862	6.82827584508646	6.81077545829778	6.88159019691735	6.84578904393387	6.66499475927517
ENSG00000176928.7	7.17058439460064	7.43648408248628	7.52026877270809	8.38355375067428	7.40653793477524	8.83288082614117	7.31140188978322	7.70561692124889
ENSG00000145700.10	6.6950477566315	6.80972966199624	6.74861155170608	6.59853369009248	6.59133753825452	6.59624643103017	6.7059310337478	6.43935831587626
ENSG00000113161.17	7.77038028493323	7.6948027216387	7.76880258900063	7.79539814839956	7.73793946192976	7.77718778579345	7.80084831253943	7.94330664897457
ENSG00000113163.19	8.8881311671446	9.2358992902411	8.88846974436876	9.22332142307154	8.61273623437813	8.65646360204324	8.98397666783147	9.23988167331401
ENSG00000242198.1	6.6950477566315	6.59090765639085	6.70730724183813	6.59853369009248	6.77856944871386	6.43935831587626	6.65711701827342	6.71556510257389
ENSG00000122008.16	8.20303486025301	8.21314624784568	8.21069867931273	8.24920336030472	8.30624815333993	8.21521482793115	8.18652459116081	8.18633398517082
ENSG00000189045.15	6.64821876902176	6.7776134688375	6.74861155170608	6.7945679420554	6.65419024516067	6.59624643103017	6.7059310337478	6.71556510257389
ENSG00000152359.15	7.23871374446255	7.09460393922451	7.05438194769747	7.0098403901942	7.09643284881219	6.85322918326179	6.97026181459213	7.11087928794033
ENSG00000228367.3	7.79859690058102	7.91319277585848	7.82992484977011	7.82733273254756	7.73793946192976	7.62182953188988	7.62871859695107	7.86973977394016
ENSG00000249777.1	6.94875647993495	7.07741058769147	6.90214012777943	7.03108379795622	6.86784265543588	6.78948382610015	7.08778312657617	7.01145139339895
ENSG00000254893.6	8.56492913901456	8.83952129665228	8.8821505641188	9.10638351359034	8.95061273302947	9.00370286422369	8.72869980484723	8.86367405125085
ENSG00000249014.2	7.85288378024292	7.53712000475837	7.9493890705598	7.5386796252309	7.94959585241535	7.74464773284164	7.89480219740134	7.72323672758876
ENSG00000251107.1	7.81242842702839	7.89993177286897	7.6434846476837	7.88103877916032	7.69001099865491	7.85441524318614	7.68938864382459	7.75759624383526
ENSG00000145703.17	7.41238824137725	7.04145533499291	6.97297967273664	6.85922707273188	7.04314031960162	7.06236787266546	6.99168415881239	6.94186705247055
ENSG00000250574.1	6.94875647993495	6.80972966199624	6.81775463736341	6.94044784003456	6.9843346155731	6.8227146949241	6.8736476562819	6.91631837934757
ENSG00000164220.7	9.31794469117736	8.95353770227606	9.40263134493502	8.96602200107681	9.81647842051359	9.59629566751554	9.17116816279536	8.89737218149859
ENSG00000181104.7	10.5476805661823	10.4189960652201	10.476963452782	10.6077192610266	10.7287823161645	11.2555825759726	10.4257001649791	10.7382098207416
ENSG00000164251.5	6.92727869079218	6.86663834971125	6.99450908177647	7.07131815276461	6.65419024516067	6.85322918326179	6.99168415881239	6.8604197866415
ENSG00000164252.13	7.74870880572759	7.83819450041638	7.49978479649954	7.57972670055716	7.73010550684785	7.5837409700516	7.73058789344141	7.64140692518333
ENSG00000132846.6	7.64103263573616	7.74994792739892	7.72871444430303	7.42717312377348	7.58665669470262	7.40166807788686	7.71430726161147	7.39336951568624
ENSG00000250802.7	6.80048767211086	6.91664027450674	6.78494942059072	6.94044784003456	7.02423010627822	6.71082973304335	6.84578904393387	6.71556510257389
ENSG00000113231.14	6.6950477566315	6.59090765639085	6.70730724183813	6.71477957466235	6.74289715357801	6.8227146949241	6.74702469803714	6.71556510257389
ENSG00000164253.14	7.94183480894215	8.05544664853285	8.18918568012148	8.05412926593012	7.87668645069667	7.94726080750155	8.10294154859053	7.9852325114109
ENSG00000244363.3	8.27877271600797	8.29684196439577	8.1505895374335	8.05412926593012	8.04788971536538	8.00731013991199	8.01298582220099	7.89232771945194
ENSG00000171530.15	8.3414281667562	8.35722737024201	8.50793608337051	8.38355375067428	8.54368746844172	8.45711177039893	8.44310606852594	8.44127203490402
ENSG00000213763.4	11.7122546765029	12.3246117807701	12.0226148224984	12.6166703006368	11.6095225172441	13.088390649447	11.791951081769	12.5674336510894
ENSG00000132842.15	9.02194434583822	8.98763528200268	9.04601484336089	9.21285212813668	9.08051522961713	9.13940703368716	8.98106609959385	9.10097175346728
ENSG00000245556.5	7.09475955628197	7.05970936267722	7.17436718409092	7.16159600164277	7.09643284881219	7.02268748670147	7.01226888740702	7.19658682376258
ENSG00000085365.18	8.57949903561554	8.4448044826006	8.52879131532269	8.55730778785526	8.57482907358064	8.4020440987344	8.66385959537318	8.56246826584081
ENSG00000145685.14	9.73721509976505	8.73198971990713	9.36080309832375	8.67969317550321	9.3908620310153	8.61340270592681	9.41686273744551	8.64947154518311
ENSG00000248909.1	6.98910180233029	6.83922341908603	7.05438194769747	6.98773058354613	7.07919306364178	7.1345826213474	7.06980315318122	6.88926596466494
ENSG00000254170.1	7.19863772985699	7.32249514707143	7.30279019145036	7.27052005651109	7.17621052194296	7.2588783846982	7.20110327591779	7.14651045137942
ENSG00000113273.17	8.81135331445567	8.68712164267951	8.8821505641188	8.90489946737513	9.15741665861431	9.1870270650663	8.92150493187141	9.14051935268764
ENSG00000132837.15	7.23871374446255	7.14350454528051	7.12570350423684	7.24105354332556	7.44982701895604	7.33992354409416	7.18605069584968	7.05327662428992
ENSG00000214890.3	7.33605180474466	7.09460393922451	7.32856396165289	7.28482816674212	7.37255303911769	7.15141483343935	7.44144096185602	7.25820899452454
ENSG00000132840.10	7.84624563766608	7.73449173685559	7.88069578471556	7.70221924781346	8.39781767574374	8.29947876100976	7.69776301465627	7.3681050056998
ENSG00000250330.1	6.82925412814796	6.86663834971125	6.84787938213258	6.71477957466235	6.81077545829778	6.71082973304335	6.84578904393387	6.98928066440998
ENSG00000152409.9	8.37161373376247	8.33434697154364	8.32755554436697	8.68358246858275	8.33442952523508	8.209750543373	8.48615088384481	8.44597112348344
ENSG00000213757.3	10.427347433782	10.4863469565155	10.3953727392073	10.2869844527477	10.2978249316853	10.2097449355361	10.2099532471182	10.1817961976554
ENSG00000152413.15	7.33605180474466	7.17416839145007	7.14232897471387	7.07131815276461	7.26101773105511	7.40166807788686	7.20110327591779	7.01145139339895
ENSG00000243160.1	9.75730048318475	9.74122533250217	9.72997119415882	9.43119356439301	9.74790279327119	9.64208068184927	9.38679461301571	9.30813543004314
ENSG00000164329.15	8.38010654815609	8.32972018886719	8.32269809262215	8.61584806656413	8.40661815607468	8.38314329819754	8.54003456426915	8.59211831465108
ENSG00000164309.15	7.839566571993	7.61038434521122	7.96920121745252	7.93936563628557	7.59570067362768	7.71105292743666	8.53596863275223	8.36861285426085
ENSG00000177034.18	8.0299147144838	8.07276881804544	8.00147196549371	8.02155059601731	7.93668938797086	7.90537417662272	8.26972968661156	8.06473967964075
ENSG00000113296.14	6.76916552526763	6.80972966199624	6.95050159174117	7.0098403901942	6.8403514729454	6.8227146949241	6.81581663390162	6.79557899802678
ENSG00000251050.1	6.64821876902176	6.65358313805485	6.59420680516964	6.59853369009248	6.59133753825452	6.66112256367871	6.59340998201429	6.43935831587626
ENSG00000249778.1	6.90477164752875	6.74204092910778	6.84787938213258	6.66435240536893	6.8403514729454	6.88159019691735	6.78317777422319	6.8604197866415
ENSG00000164300.17	8.11175216568132	8.17694152925787	8.10489811059936	8.06690929578227	8.18135214003151	7.91951179134216	8.19189505300651	8.12709093506362
ENSG00000288741.1	6.6950477566315	6.70160896022124	6.74861155170608	6.43935831587626	6.70235148984962	6.66112256367871	6.7059310337478	6.59898859408845
ENSG00000184188.6	8.74276217577989	8.90371652836947	8.5854588618835	9.17557190124192	8.43265863852243	9.38536042729963	8.50297187331067	8.97497750363136
ENSG00000227087.4	7.15611003539891	7.09460393922451	7.31578320203042	7.19447479440408	7.33710086212212	7.36518253504343	7.33664123728787	7.27283391984739
ENSG00000248569.1	7.41238824137725	7.40389744949579	7.42414244258766	7.33954120017837	7.51099567843774	7.33992354409416	7.44144096185602	7.28717967992664
ENSG00000220157.4	10.6290276968143	10.7872076743895	10.4377947172835	10.4666335740873	10.2354280878577	10.3257008235358	10.2588380317464	10.302728564992
ENSG00000039319.17	8.43800928521903	8.37075772098646	8.44767349068063	8.26546971698801	8.60147929111783	8.50558479049204	8.42990427337695	8.39817933493717
ENSG00000249042.6	6.80048767211086	6.65358313805485	6.78494942059072	6.66435240536893	6.81077545829778	6.59624643103017	6.7059310337478	6.66499475927517
ENSG00000152380.10	6.80048767211086	6.74204092910778	6.78494942059072	6.75722721090719	6.81077545829778	6.88159019691735	6.74702469803714	6.71556510257389
ENSG00000242706.2	7.04437464747588	6.91664027450674	6.99450908177647	6.9149699960699	6.86784265543588	6.90818894211843	6.92445549075663	6.98928066440998
ENSG00000228716.7	7.91714061190472	7.83819450041638	7.7609075524307	7.60938623084126	7.73793946192976	7.78516739639465	7.80837343534679	7.53110350692585
ENSG00000113318.11	7.95398093814888	7.6948027216387	7.72871444430303	7.62866455534041	7.82044737567963	7.7930871569908	7.90170530207688	7.95745534025701
ENSG00000251450.2	6.64821876902176	6.59090765639085	6.65824228849862	6.43935831587626	6.70235148984962	6.59624643103017	6.59340998201429	6.43935831587626
ENSG00000113319.13	7.91714061190472	7.67022199165375	7.68700039082928	7.31266433276248	8.47490927644503	8.00079211485345	7.67242820249571	7.34203568759579
ENSG00000247572.9	7.15611003539891	7.02259645964244	7.14232897471387	6.94044784003456	7.28722563583692	6.97993461237282	7.230272921022	7.14651045137942
ENSG00000131730.16	6.82925412814796	6.70160896022124	6.74861155170608	6.66435240536893	6.8403514729454	6.71082973304335	6.65711701827342	6.66499475927517
ENSG00000131732.12	8.23674875246296	8.10108220150691	7.99509041810467	7.79539814839956	8.30148850761659	8.03935786641897	8.14824539352677	7.97142893434587
ENSG00000172497.9	6.6950477566315	6.7776134688375	6.78494942059072	6.59853369009248	6.9411167951386	6.66112256367871	6.81581663390162	6.75813289054065
ENSG00000145687.17	8.38433156816901	8.14501891523541	8.35630993721088	8.02155059601731	8.45395880469065	7.96763213549531	8.44310606852594	8.08379413736791
ENSG00000214857.4	8.11701065449538	8.25816553416571	8.1505895374335	8.15858005660758	8.06542199132029	8.17643700071364	8.16480032327658	8.23171842826016
ENSG00000152348.16	7.17058439460064	6.98280971378101	7.07301585918763	7.21034358070588	7.14546483287167	7.18384980236706	7.01226888740702	7.21249796257827
ENSG00000251495.1	9.52067614251935	9.68289908563672	9.53299777960193	9.60418781983985	9.54811711675417	9.57085907102436	9.28783575278815	9.49269953593827
ENSG00000186468.13	11.0264192735056	11.1487018457195	10.878692361079	10.7062542453247	10.5185486694109	10.3429981796767	10.5156440450129	10.3729872481503
ENSG00000205464.13	7.06165156972064	7.02259645964244	7.17436718409092	7.10899739952712	7.19107340526396	7.04287267906183	7.1706605785019	7.18030257494647
ENSG00000249100.1	6.73447480136818	6.59090765639085	6.81775463736341	6.71477957466235	6.8403514729454	6.78948382610015	6.84578904393387	6.75813289054065
ENSG00000248400.2	9.47830448920461	9.36974902832348	9.60989315026611	9.28452720814902	9.77059670440475	9.35344033292631	9.54857553159491	9.36374447488044
ENSG00000271862.1	6.64821876902176	6.59090765639085	6.70730724183813	6.59853369009248	6.70235148984962	6.59624643103017	6.59340998201429	6.66499475927517
ENSG00000174695.10	9.2111293286135	9.26142428888856	9.23211004815177	9.34314728225637	9.14740826872871	9.40105060738869	8.94265015132868	9.28825978445823
ENSG00000152422.16	7.07843383662775	7.18899186515845	7.21976318525012	7.16159600164277	7.28722563583692	7.1345826213474	7.05126089458285	7.24328953958212
ENSG00000251552.1	6.94875647993495	7.05970936267722	6.87587918695416	6.96464476970857	6.96319099458342	7.00173781955444	6.92445549075663	6.96613105083845
ENSG00000038427.16	11.0668736123967	10.70654105898	11.1154928837685	10.5113812301634	11.0617058590885	10.8266990635829	11.2234144085416	11.129908019567
ENSG00000145681.11	7.09475955628197	7.43648408248628	8.9410218523301	9.10354222909941	7.74571447980836	8.29947876100976	8.66754660664733	9.10669159098702
ENSG00000242858.1	12.5634370123218	12.6912291966255	12.2757154751392	11.992576491658	12.1983547768856	12.0761551362269	12.1997661538623	12.0516346142621
ENSG00000164176.13	8.91934138999135	8.82060248662524	9.20737161781028	9.27199697901622	9.60350023485465	9.77285240430472	9.87819557191479	9.68621546913574
ENSG00000250320.7	6.94875647993495	6.7776134688375	6.74861155170608	6.85922707273188	6.77856944871386	7.02268748670147	6.81581663390162	6.88926596466494
ENSG00000250253.3	7.59956810832586	7.62785634402111	7.76880258900063	7.73707908320655	7.82763930614689	7.80875146873545	7.76239860022902	7.55213766364878
ENSG00000243859.3	10.0882716052923	10.2283487523853	10.0376261819355	9.98924358593371	10.1616566941078	9.95860110617751	10.0055408875244	9.88282845808165
ENSG00000251066.1	8.13781480581551	8.35268463053445	8.21069867931273	8.21600742452963	8.14936488059002	8.1069019782067	8.25455411677689	8.20923824473665
ENSG00000290550.1	6.82925412814796	6.91664027450674	6.78494942059072	6.82827584508646	6.89362786770973	6.95716985536871	6.8736476562819	6.82938173877161
ENSG00000280009.1	7.06165156972064	7.12761863691294	6.92694345216041	7.07131815276461	6.86784265543588	6.88159019691735	6.97026181459213	7.03275316416137
ENSG00000127184.13	9.40338941741606	9.27742606463798	9.37414805731536	9.2259264095279	9.06193402679269	9.19221807536911	9.18880769564009	9.03341814102266
ENSG00000145715.15	8.76497170766661	8.58495546792167	8.66609434350534	8.50493869825132	8.81337048034335	8.81249245413709	8.66016222818083	8.65347376234716
ENSG00000134480.16	7.5107952635334	7.67848254651082	7.63454750251705	7.66612010112175	7.74571447980836	7.76104446668259	7.29847011027295	7.70561692124889
ENSG00000164180.14	7.5824706789755	7.5744605664324	7.59795691758673	7.66612010112175	7.59570067362768	7.66743849015953	7.63761678562617	7.74911259867735
ENSG00000247828.10	7.42274436180699	7.36999908323021	7.6434846476837	7.39074271028615	7.66516905996988	7.65848352294689	7.45232310044787	7.41789235457719
ENSG00000240083.2	7.84624563766608	7.80231252261367	7.24848656199303	7.47346354243093	7.02423010627822	7.16782794342023	7.40794524758021	7.25820899452454
ENSG00000250705.1	6.88107787728229	6.80972966199624	6.70730724183813	6.85922707273188	6.70235148984962	6.78948382610015	6.7059310337478	6.43935831587626
ENSG00000081189.17	7.3009847601845	7.24532990394283	7.27612730333863	7.09044865010935	7.21987687823564	7.18384980236706	7.31140188978322	7.22805870833429
ENSG00000248309.9	6.80048767211086	6.83922341908603	6.65824228849862	6.7945679420554	6.86784265543588	6.78948382610015	6.97026181459213	6.96613105083845
ENSG00000153140.9	7.32453580139174	7.53712000475837	7.40126016169906	7.4957285283425	7.67351829167121	7.47024249410971	7.68094420379084	7.49862191757299
ENSG00000176055.10	7.18475458628006	7.09460393922451	7.14232897471387	7.09044865010935	7.23385110540525	7.04287267906183	7.154911022967	6.96613105083845
ENSG00000113356.13	7.18475458628006	7.02259645964244	7.32856396165289	7.25593362173179	7.37255303911769	7.2868549344026	7.230272921022	7.18030257494647
ENSG00000176018.13	8.06881871494655	7.97099376576087	7.76880258900063	7.86596265754316	8.04198643940983	8.03935786641897	7.89480219740134	7.92174355293815
ENSG00000249514.1	6.82925412814796	6.83922341908603	6.84787938213258	6.85922707273188	6.9843346155731	6.97993461237282	6.92445549075663	6.82938173877161
ENSG00000248323.8	6.90477164752875	6.8923522352928	7.07301585918763	6.96464476970857	6.8403514729454	6.90818894211843	6.84578904393387	7.01145139339895
ENSG00000113369.9	8.55019393107265	8.02599077399634	8.63595820177263	8.64015517745768	8.55154324053547	8.08886318911581	8.63020275349566	8.62110902484653
ENSG00000281357.5	6.64821876902176	6.59090765639085	6.43935831587626	6.59853369009248	6.70235148984962	6.66112256367871	6.59340998201429	6.59898859408845
ENSG00000248826.2	8.05230461342198	8.08983849887901	7.90175357110248	8.26546971698801	7.99979733816824	7.94726080750155	7.94224711233173	8.06473967964075
ENSG00000249776.5	6.58710938520095	6.70160896022124	6.43935831587626	6.59853369009248	6.65419024516067	6.43935831587626	6.65711701827342	6.59898859408845
ENSG00000249958.1	7.21224938124028	7.36999908323021	7.37773757760165	7.22586302421196	7.33710086212212	7.32698938300757	7.230272921022	7.47630094354234
ENSG00000213730.3	7.96599764984343	7.9065820971097	8.02664925943111	7.91058512894345	7.95599399335361	7.94038770362925	7.77794725101851	7.79085959083904
ENSG00000237187.9	8.19814131910634	7.82398544242565	7.95603180873754	7.86596265754316	8.24788516076232	8.0643727506272	8.26972968661156	8.01234874820284
ENSG00000175745.15	10.1419269464804	9.9332867603099	9.6136297286009	9.40627269119552	10.1858731460832	9.77456235784843	9.89494166067439	9.61276569725433
ENSG00000278905.1	6.76916552526763	6.74204092910778	6.65824228849862	6.59853369009248	6.81077545829778	6.88159019691735	6.7059310337478	6.59898859408845
ENSG00000113391.19	8.50111128203041	8.39298980959287	8.51213420647729	8.48247426408445	8.35286948741553	8.29437788994059	8.64526792559267	8.77188501516425
ENSG00000249353.2	6.98910180233029	7.00307188601783	7.09108446280084	6.85922707273188	7.02423010627822	6.71082973304335	7.03210343032744	6.91631837934757
ENSG00000185261.16	7.06165156972064	7.15901313005303	7.05438194769747	7.12701163853944	7.16101486394347	7.16782794342023	7.12223304218743	7.12894230165379
ENSG00000251544.1	7.81242842702839	7.76517760927074	7.99509041810467	7.85834589071616	7.93018004533719	7.88382346882906	7.60152565292806	7.67860060940167
ENSG00000254132.1	7.76320630521015	8.07276881804544	7.92241820840479	7.93223971071163	7.89030440305121	7.92651383395467	7.81584583690489	8.00562961990465
ENSG00000251340.1	9.63394022923979	9.96987645821375	9.9194372254023	10.442624099903	10.0979763752761	10.1624126691415	9.5848507964447	9.82768060002877
ENSG00000232578.4	7.00815477285245	6.93971032520683	7.03512952892631	6.9149699960699	7.07919306364178	7.21481668735571	6.81581663390162	6.94186705247055
